,loaninterestrate,loanoriginalbalance,loanpaymentcount,debtratio,rbl
22044,10.5,7000.0,60,0.4313,3
1323,9.25,22174.93,72,0.1033,3
8234,10.5,21096.02,48,0.5327,3
4558,6.0,15000.0,60,0.3855,1
9184,13.75,19125.93,60,0.3987,4
16795,13.0,1000.0,0,0.3658,3
556,17.3,23577.53,60,0.2619,5
13076,7.25,34658.64,48,0.3479,2
11836,5.75,10500.0,60,0.3607,1
7704,6.25,10000.0,60,0.2325,1
12818,14.25,2848.92,24,0.1282,4
5177,15.5,4422.64,36,0.4255,4
17570,4.5,12000.0,60,0.408,1
18289,4.5,10000.0,60,0.459,1
19744,10.5,62000.0,72,0.322,3
2896,6.0,31278.35,60,0.527,1
1896,6.0,12000.0,36,0.4198,1
2447,5.5,9248.5,24,0.341,1
19007,2.75,10236.8,48,0.1022,1
8203,14.5,1000.0,12,0.1981,4
6070,10.25,5000.0,36,0.3286,3
16884,5.75,20160.64,60,0.4098,1
12153,14.75,3200.0,36,0.1115,4
12590,6.0,6000.0,48,0.1365,1
8272,5.5,13000.0,24,0.2336,1
16137,5.0,12737.09,60,0.1917,3
6640,6.0,15000.0,60,0.7349,1
15383,15.75,13000.0,60,0.3961,4
9454,7.75,18000.0,60,0.3729,2
13622,6.75,3000.0,0,0.3528,2
2312,6.75,21823.08,60,0.3874,3
17188,6.75,30000.0,0,0.5088,1
22453,10.25,5500.0,60,0.3807,3
17364,5.0,22073.48,72,0.1403,2
4669,6.5,7000.0,48,0.4222,1
3561,8.25,15000.0,60,0.4227,2
9502,6.0,15000.0,60,0.3663,1
21206,6.75,20000.0,0,0.1722,1
9625,6.75,11000.0,0,0.4029,2
15107,3.25,10000.0,60,0.8413,1
10610,10.25,36633.4,60,0.294,3
3450,7.0,1500.0,18,0.2812,2
13849,7.75,10000.0,60,0.3836,2
20196,6.75,10000.0,0,0.8047,1
3375,6.0,30000.0,60,0.1695,1
11248,6.75,7000.0,60,0.4547,1
6639,6.0,20000.0,60,0.3326,1
15688,8.25,32575.33,72,0.1753,2
20567,9.75,13600.0,60,0.3836,3
3336,7.25,23945.71,60,0.5161,1
17969,6.75,4000.0,0,0.4022,1
20939,5.75,16134.79,60,0.3692,1
18711,6.75,8500.0,60,0.1602,3
10680,6.75,15000.0,0,0.1243,1
13698,7.0,48000.0,60,0.4123,1
5777,8.25,15000.0,60,0.1471,2
6189,6.75,20000.0,0,0.5049,2
20935,4.5,20000.0,60,0.4928,1
17988,13.0,500.0,0,0.2866,0
9211,6.25,7129.2,36,0.4505,3
7196,7.25,11074.47,36,0.2997,2
12724,3.0,11000.0,48,0.2751,1
20490,14.45,10625.0,60,0.3197,4
9151,14.75,3000.0,36,0.026,4
4237,6.0,7000.0,36,0.224,1
5752,6.25,2000.0,12,0.1926,2
16343,7.75,21422.19,60,0.48,2
14831,5.75,23000.0,60,0.2962,1
14698,5.25,15000.0,24,0.4961,1
17610,9.75,4250.0,36,0.1211,3
8773,3.5,15214.44,60,0.8007,1
10162,5.75,33000.0,60,0.3831,1
13259,15.75,10000.0,60,0.4368,4
11790,6.75,10000.0,60,0.5271,1
9549,5.75,10000.0,60,0.0946,1
620,7.75,17221.37,60,0.4162,2
10890,8.25,39370.59,72,0.232,2
22108,4.5,20000.0,60,0.4589,4
7189,6.0,15000.0,60,0.0829,1
5316,6.25,15000.0,48,0.2584,1
3034,7.0,30000.0,60,0.4139,1
12728,6.75,30000.0,0,0.2873,1
8144,6.75,10000.0,0,0.5878,1
13334,16.0,7000.0,48,0.3427,5
18440,13.0,2000.0,0,0.2632,4
9590,10.0,5000.0,48,0.3469,3
10468,14.5,2000.0,24,0.4386,4
20562,6.25,14728.38,60,0.2687,3
8168,3.0,13000.0,60,0.4557,1
5420,6.75,5000.0,24,0.5017,2
849,10.25,13000.0,60,0.4408,3
7218,6.25,14000.0,60,0.6753,1
19497,2.25,8643.5,36,0.1745,1
9653,15.0,10000.0,36,0.2708,4
2764,16.25,13419.94,60,0.2087,5
15574,5.75,3700.86,36,0.1357,1
12542,6.75,2500.0,0,0.1685,5
10149,6.75,10000.0,0,0.2029,1
10925,6.75,1000.0,0,0.1405,4
21075,4.5,14562.41,60,0.3019,1
11701,10.25,15000.0,60,0.2782,3
12938,9.75,20000.0,36,0.3016,3
16782,15.25,5000.0,48,0.3186,4
7446,7.5,51000.0,72,0.1957,1
6034,5.5,6000.0,24,0.3655,1
14960,13.0,500.0,0,0.0214,0
14770,5.75,17565.29,60,0.0731,1
11931,10.5,10491.6,60,0.3455,3
4080,6.0,30000.0,60,0.1503,1
15828,5.75,5000.0,36,0.1877,1
13813,9.75,4000.0,36,0.2233,3
770,5.75,18270.47,60,0.434,1
3851,6.25,16806.18,60,0.3005,1
6857,6.25,12000.0,60,0.0934,1
4900,5.5,3000.0,24,1.0119,1
15853,14.75,5250.0,36,0.3668,4
8351,7.0,33033.27,60,0.2816,1
19494,4.5,17000.0,60,0.457,1
22487,6.75,1991.57,0,0.0929,1
10278,6.75,15000.0,0,0.4182,1
13596,6.75,16956.0,60,0.1809,3
9348,6.25,2000.0,24,0.3006,2
20601,4.5,15000.0,60,0.4825,1
15109,7.25,15000.0,72,0.5472,1
17820,6.75,5000.0,0,0.2684,1
15470,6.25,2000.0,60,0.3859,5
18630,4.5,10000.0,60,0.3188,1
5297,10.25,5000.0,36,0.0937,3
7770,7.0,19423.52,60,0.2806,1
17691,4.5,22000.0,60,0.463,1
11246,6.0,5000.0,36,0.3746,1
18088,4.5,15000.0,60,0.4789,1
10921,9.25,5000.0,24,0.3664,3
15832,3.0,8354.35,48,0.0821,1
15554,7.75,10000.0,60,0.229,2
19089,6.0,33273.08,60,0.5155,1
5634,10.25,6000.0,36,0.2103,3
11,6.5,3000.0,12,0.5315,2
9561,5.75,30000.0,60,0.1288,1
13034,6.75,2000.0,0,0.1428,0
9719,14.75,5198.27,36,0.3717,4
20966,13.0,1000.0,0,0.3436,2
1316,6.75,30000.0,0,0.4499,3
15037,15.75,25000.0,60,0.3065,4
3239,3.0,8391.0,36,0.4648,1
5086,16.0,5055.03,48,0.2256,4
3326,7.0,20000.0,60,0.4352,1
2313,6.75,15000.0,0,0.03,2
19029,13.0,500.0,0,0.3219,2
12584,5.25,2000.0,24,0.7798,1
10844,17.0,15282.53,60,0.3289,5
19677,6.5,5000.0,36,0.111,3
5044,16.5,22994.37,60,0.3622,4
17501,6.75,7000.0,36,0.409,2
1019,10.0,5500.0,36,0.2976,3
3971,6.75,10000.0,0,0.2663,2
4599,2.49,40000.0,12,0.5142,1
9068,7.75,15000.0,60,0.2536,2
17667,3.5,15000.0,36,0.5281,2
6918,6.5,9906.02,48,0.5103,1
14615,11.0,16000.0,72,0.6672,3
12548,7.0,3000.0,36,0.4335,2
15918,5.75,20973.33,60,0.2817,1
7266,7.0,24196.28,60,0.2904,1
12861,6.75,14148.04,48,0.2271,3
12807,14.75,20617.7,69,0.4093,4
2495,6.0,22000.0,60,0.392,1
7838,7.5,15000.0,48,0.2584,2
7918,6.75,5000.0,0,0.3395,1
21204,2.75,17453.59,60,0.3548,1
6422,14.5,16485.41,60,0.2091,4
15731,7.75,24700.0,60,0.1003,2
12857,8.5,25636.57,60,0.3452,3
5456,6.75,15000.0,0,0.2443,2
17272,10.5,30702.0,60,0.376,4
19710,5.5,5700.0,36,0.301,1
17725,6.75,5000.0,0,0.2707,1
2704,5.0,8000.0,60,0.089,2
10853,8.0,20860.27,60,0.3847,2
8115,10.75,9911.73,60,0.14,3
12489,3.5,14957.83,60,0.3435,1
14041,5.75,30000.0,60,0.1939,1
570,16.75,19300.0,60,0.359,5
5900,6.25,9991.0,48,0.6911,1
4740,7.0,16235.67,60,0.3464,1
14254,3.25,12387.0,60,0.0924,1
21752,3.0,22851.33,60,0.2494,1
4362,14.5,1500.0,12,0.3083,4
12573,6.75,20000.0,0,0.1965,1
12402,16.0,5000.0,36,0.3143,5
21269,6.75,10000.0,0,0.3099,1
11406,5.75,31200.0,60,0.2097,1
20225,13.0,500.0,0,0.4346,4
6156,6.75,10000.0,0,0.4002,1
777,10.0,3500.0,36,0.1785,3
12297,6.25,6750.0,48,0.3396,1
13269,6.75,5000.0,36,0.3313,2
14905,7.75,15000.0,60,0.4372,2
9928,5.75,16500.0,60,0.2382,1
1089,16.5,8257.33,60,0.3954,5
19712,6.75,20000.0,0,0.6519,2
7046,6.0,15000.0,60,0.8345,1
22243,4.5,20000.0,60,0.2164,1
11024,7.0,7977.0,48,0.2192,2
15887,5.75,4389.36,36,0.2246,1
11457,6.0,16019.13,48,0.3192,1
7122,6.0,11712.15,60,0.2721,1
16082,6.75,15000.0,0,0.116,1
9300,8.0,15000.0,60,0.128,2
1580,7.0,16566.64,60,0.5018,1
2965,6.0,10000.0,60,0.5495,1
10508,7.0,5000.0,36,0.5095,2
7603,6.0,13000.0,60,0.5005,1
2567,7.0,19467.0,60,0.2275,1
19168,6.0,8000.0,60,0.3826,1
8204,2.75,7994.0,36,0.6437,1
21525,3.25,16970.41,60,0.5394,1
9844,6.75,31732.86,60,0.3395,1
1656,15.25,3000.0,24,0.2339,4
995,10.0,13500.0,60,0.3406,3
9319,3.75,47400.0,72,0.4318,1
402,16.0,8984.45,48,0.2358,5
22014,6.75,9844.5,0,0.4383,1
21551,7.25,9706.9,60,0.4473,2
21458,4.5,18135.05,60,0.4224,1
17983,6.75,5000.0,0,0.2243,1
4349,4.5,36316.87,72,0.615,1
16759,8.25,31415.15,72,0.414,2
20385,7.0,14815.64,60,0.1279,3
10940,6.75,12500.0,60,0.1335,1
18190,3.5,37229.58,59,0.2175,1
21401,7.25,13000.0,60,0.3772,2
8807,6.0,10000.0,48,0.438,1
1902,6.75,30000.0,0,0.4865,1
13461,2.5,11481.4,32,0.589,1
16455,15.0,4503.52,49,0.329,4
15278,15.0,4300.0,36,0.2126,4
11386,6.75,20000.0,0,0.3512,1
5534,6.0,15000.0,60,0.0881,1
7366,6.25,8000.0,36,0.3614,1
10306,4.25,33592.49,72,0.5293,1
12867,15.0,16024.05,48,0.0958,4
9334,3.5,12956.66,60,0.205,1
7913,14.25,8200.0,60,0.1214,4
20679,4.5,10000.0,60,0.4141,2
8751,8.75,2500.0,12,0.2183,3
11320,6.0,8000.0,48,0.2407,1
15298,5.75,26110.07,60,0.3814,1
13111,7.75,27336.78,60,0.2886,2
6235,7.25,6300.0,36,0.2149,2
5267,10.75,15000.0,60,0.408,3
12083,6.25,7000.0,48,0.3418,1
18327,10.5,11000.0,60,0.3053,3
21357,7.25,34959.82,72,0.3151,3
12012,6.75,3428.68,36,0.4027,2
19704,6.75,30000.0,0,0.4369,1
2734,7.75,16517.15,60,0.1456,3
19338,4.5,13228.17,60,0.213,1
9375,6.75,8000.0,60,0.5044,1
9766,6.75,10000.0,0,0.5382,2
3717,3.0,7633.6,36,1.1097,1
14286,5.75,13000.0,60,0.3043,1
16285,15.0,7045.33,48,0.2013,4
9448,6.75,20000.0,0,0.3887,1
7064,7.5,30374.55,72,0.1919,1
15547,6.75,13000.0,0,0.542,1
21396,4.5,25000.0,60,0.2879,1
10580,6.75,15000.0,0,0.2194,1
1589,4.5,39500.0,84,0.1355,1
3425,6.0,35216.3,60,0.3198,1
21546,6.75,15000.0,0,0.3974,1
17458,6.75,7500.0,0,0.2316,2
5902,4.75,8000.0,0,0.5059,2
7246,5.5,4000.0,24,0.462,1
11751,6.25,5200.0,24,0.317,2
20765,2.75,26000.0,60,0.3772,1
15634,3.0,22843.27,40,0.3346,1
21891,6.75,9997.28,0,0.3459,2
22072,6.75,29941.33,0,0.4992,1
2843,3.5,6601.3,48,0.0657,1
1875,6.0,10000.0,60,0.3126,1
21457,4.0,35677.0,69,0.4981,1
10425,8.25,40000.0,120,0.3862,1
12236,5.75,10000.0,60,0.267,1
5004,6.0,41535.42,84,0.2135,2
20984,4.5,18899.96,60,0.4833,1
22034,4.5,17000.0,60,0.1787,1
20600,5.75,33700.0,60,0.3585,2
21825,7.25,10000.0,60,0.3485,2
10611,7.75,36000.0,72,0.4197,2
11418,5.75,15000.0,60,0.574,1
20627,2.5,7000.0,48,0.2689,1
8782,8.5,25999.36,60,0.5355,2
5510,8.25,7050.0,60,0.2022,2
2002,7.0,38400.0,72,0.3068,2
362,14.75,1000.0,12,0.151,4
18319,6.75,20000.0,0,0.1644,1
12522,16.0,5000.0,60,0.3725,4
2063,4.5,36764.42,84,0.5602,1
15524,5.75,24859.78,60,0.4995,1
11619,9.75,5000.0,36,0.3225,3
14941,9.75,7000.0,36,0.1826,3
4482,5.0,20247.85,50,0.2522,2
20893,13.2,21779.62,60,0.0551,4
7783,2.75,14937.78,36,0.2892,1
17721,7.5,8600.0,60,0.1823,3
21851,10.5,8992.81,60,0.2886,3
6060,13.0,1000.0,0,0.503,3
4576,5.5,5000.0,24,1.2186,1
21298,4.5,11000.0,60,0.2274,1
2306,9.5,2000.0,12,0.305,3
8477,6.0,20000.0,60,0.3265,1
16706,3.25,22042.9,60,0.2591,1
5422,14.25,19800.0,60,0.1874,4
16008,7.25,12000.0,84,0.4125,1
104,14.5,13043.5,60,0.1805,4
2533,7.5,17088.27,48,0.306,3
20674,15.45,6837.69,60,0.0208,5
16733,5.75,14160.0,36,0.2512,1
20459,3.0,12868.63,60,0.0014,1
20702,6.75,6000.0,0,0.3818,1
1357,10.75,21209.55,60,0.1743,3
6248,4.0,35967.56,72,0.254,1
14922,6.75,9300.0,60,0.2278,1
8639,15.5,5529.88,36,0.3842,4
6708,15.0,7000.0,24,0.2591,4
21296,7.0,34816.75,72,0.3949,2
162,9.75,8000.0,30,0.246,3
21054,6.75,2300.0,0,0.2418,1
6911,7.5,5000.0,36,0.0392,2
4266,6.0,18000.0,36,0.4194,1
19258,4.5,10000.0,60,0.2572,1
759,5.0,31000.0,60,0.1579,2
13567,4.25,45000.0,72,0.3769,1
9336,7.0,9000.0,60,0.4667,3
12073,6.75,2000.0,0,0.1677,3
3906,2.49,5000.0,12,0.5187,1
11131,4.0,7983.0,48,0.5827,2
16096,8.0,17500.0,60,0.4026,3
3486,13.0,500.0,0,0.0125,0
3615,6.0,2500.0,36,0.408,1
1981,5.5,10000.0,24,0.2485,1
11686,7.75,13200.0,60,0.2911,2
21734,4.5,22000.0,60,0.3104,1
11885,3.25,15678.91,60,0.5174,1
9045,4.75,14897.0,60,0.357,2
17825,4.5,15448.0,60,0.1441,1
16434,7.75,15612.64,60,0.109,2
10821,6.0,10000.0,60,0.4759,1
8287,6.0,10000.0,36,0.3079,1
6887,7.25,7000.0,36,0.3638,2
18352,4.5,5000.0,60,0.4321,2
12530,6.0,20000.0,60,0.512,1
10770,9.25,1394.51,18,0.4155,3
14144,10.0,9123.47,48,0.3052,3
10003,6.75,1822.16,0,0.3145,2
2216,2.49,5000.0,12,0.5733,1
17230,3.75,30350.0,72,0.204,1
3339,16.5,6791.02,60,0.1803,4
1092,10.75,14000.0,60,0.384,3
14572,5.25,17914.12,69,0.4542,2
20761,5.75,26963.34,120,0.4683,1
14976,6.75,1500.0,0,0.291,5
19306,4.5,10000.0,60,0.2636,1
9995,15.75,14806.56,60,0.4353,4
241,9.5,2000.0,24,0.3764,3
9915,5.75,10000.0,60,0.3464,1
13574,7.0,9000.0,60,0.4762,1
3999,5.5,5000.0,24,0.8542,1
6299,10.5,7000.0,48,0.1606,3
9370,8.0,13820.41,60,0.1251,4
20796,2.75,20080.25,60,0.6309,1
2251,6.25,15000.0,48,0.3854,1
18189,4.5,13280.92,60,0.4685,1
12151,7.0,2263.0,36,0.5115,2
10041,5.75,10000.0,60,0.1736,1
4465,5.5,8000.0,24,0.8141,1
10200,5.75,30000.0,60,0.4707,1
4066,5.0,15232.36,51,0.5311,2
19269,4.0,25763.78,60,0.3438,3
1009,10.75,14962.56,60,0.3044,3
22056,10.5,5299.48,60,0.7147,3
16410,5.75,16262.43,60,0.5314,1
12711,15.0,6000.0,48,0.4017,4
12307,6.75,3500.0,0,0.2239,0
14109,14.25,3708.94,24,0.3246,4
8508,9.75,5000.0,24,0.3672,3
12405,7.0,7275.82,36,0.5617,2
16418,5.75,5000.0,36,0.3767,1
8628,9.75,5000.0,24,0.2134,3
15410,16.0,10000.0,60,0.3708,4
20304,3.5,26858.22,72,0.1537,1
10030,4.5,30500.0,72,0.646,1
6923,6.0,30000.0,60,0.2934,1
2327,6.0,5000.0,36,0.3863,1
6349,6.25,30000.0,60,0.1965,1
5023,16.75,7570.0,60,0.3585,4
9331,6.75,17500.0,0,0.1894,1
21502,4.5,12000.0,60,0.225,1
9137,6.0,15000.0,60,1.1324,1
15319,7.0,15000.0,60,0.4171,1
7185,6.25,15869.8,48,0.3965,1
3214,7.25,5207.0,36,0.3674,2
21857,4.5,20000.0,60,0.643,1
1693,7.25,4000.0,36,0.118,2
15446,6.25,3500.0,36,0.161,4
2687,14.75,16123.0,60,0.1625,4
10593,9.75,4666.68,36,0.2384,3
1602,6.0,21000.0,36,0.3305,1
7477,16.5,6400.0,36,0.2997,5
10328,8.25,25173.53,72,0.5271,2
14343,6.75,5000.0,36,0.5176,2
15312,6.75,32240.59,60,0.451,1
5678,8.25,16108.0,60,0.3707,2
22507,6.0,32800.0,120,0.2996,1
21590,4.5,10000.0,60,0.104,1
8717,7.25,12970.95,60,0.1497,1
4437,7.25,3813.49,36,0.3253,2
10525,6.75,15000.0,36,0.5262,2
21718,10.25,19932.95,60,0.3692,3
1995,4.25,49527.1,84,0.641,1
16739,6.75,15000.0,0,0.5341,1
10857,6.25,2439.27,24,0.5344,2
5009,6.75,10000.0,0,0.1557,2
13502,3.0,5549.0,48,0.4127,1
493,10.75,16000.0,60,0.4741,3
5901,6.25,1500.0,12,0.2579,2
1439,14.5,2000.0,12,0.3292,4
6988,10.0,3500.0,24,0.2751,3
2829,3.75,46833.7,72,0.6113,1
21319,4.5,15000.0,60,0.5056,1
21376,6.75,7000.0,0,0.4757,2
15607,6.75,18000.0,60,0.3619,1
3222,6.5,10000.0,60,0.2902,2
2756,3.75,15721.51,60,0.2785,1
15465,6.5,4868.9,24,0.172,2
6057,4.25,42635.29,84,0.1922,1
17110,13.0,500.0,0,0.3914,3
2019,4.5,38822.58,84,0.6994,1
4164,2.49,10000.0,12,0.4186,1
3614,2.49,6000.0,12,0.2242,1
5831,8.5,20000.0,60,0.2781,2
8703,7.5,9778.95,48,0.7387,2
14777,7.25,5000.0,42,0.3564,2
2236,14.0,24910.0,72,0.1562,4
14646,6.75,3000.0,0,0.3281,2
2759,3.0,20000.0,60,0.3176,1
2140,2.49,14561.24,12,0.9058,1
15463,6.75,10000.0,0,0.2742,1
5611,6.0,12000.0,60,0.2807,1
12560,6.75,3000.0,36,0.2435,2
8549,7.0,15000.0,60,0.9824,1
2042,7.0,30000.0,60,0.4084,1
11926,14.75,19208.94,60,0.397,5
9572,10.5,10000.0,60,0.2507,3
17999,4.5,10000.0,60,0.2111,1
10906,6.0,10000.0,48,0.1662,1
4166,6.0,25000.0,60,0.5794,1
17216,15.75,12000.0,60,0.682,4
13515,6.75,15000.0,0,0.2663,1
1908,4.5,29067.27,84,0.1298,1
10803,6.0,15000.0,48,0.166,1
9459,5.75,4310.42,36,0.1636,1
22125,6.0,4652.62,48,0.2636,1
9288,5.75,6000.0,36,0.4706,1
17577,10.5,10271.0,60,0.3237,3
14201,5.75,10000.0,60,0.5956,1
6719,15.0,3000.0,24,0.4205,4
8329,7.0,21000.0,60,0.3817,1
12805,6.75,25000.0,0,0.4088,2
2859,6.25,12500.0,60,0.1658,1
5787,9.0,14787.59,72,0.3559,3
21940,10.25,15000.0,60,0.3293,3
9804,4.75,10000.0,0,0.2539,3
2238,5.0,13544.55,48,0.1718,2
2963,15.5,2000.0,12,0.3562,5
17688,8.5,19332.39,60,0.1761,3
19082,7.0,5500.0,36,0.2827,3
19044,6.5,32457.94,72,0.457,2
9203,5.75,30000.0,60,0.3332,1
14610,6.0,7000.0,48,0.1428,1
12417,3.25,25465.75,60,0.5523,1
18361,6.75,6000.0,0,0.2858,2
12299,5.5,26900.0,60,0.5902,1
21531,16.25,23100.0,60,0.5117,5
20336,8.0,12521.82,60,0.1031,3
7188,6.0,15000.0,60,0.5486,1
8600,15.0,2412.43,24,0.2136,4
4582,4.0,28633.44,84,0.5123,1
4651,7.75,6062.61,48,0.1462,2
12193,6.75,5000.0,0,0.2474,3
18003,6.75,5000.0,36,0.3496,2
3731,10.75,8600.0,60,0.4423,3
15618,3.25,9230.0,60,0.3919,1
11335,5.75,22479.63,60,0.6644,1
10648,3.5,16744.68,60,0.5264,1
3974,6.25,3500.0,12,0.2017,2
9770,5.5,6000.0,24,0.4032,1
3058,6.0,22731.61,60,0.512,1
16876,7.0,12000.0,48,0.0913,2
6721,6.25,8000.0,36,0.4295,1
17493,7.75,23439.28,60,0.4229,2
21618,13.0,500.0,0,0.179,3
6967,6.75,5000.0,24,0.2954,2
12170,5.75,6000.0,36,0.5299,1
4903,5.75,5000.0,24,0.3786,1
2221,3.75,18349.26,60,0.1271,1
4075,7.0,20777.39,60,0.3823,1
20509,14.7,9646.0,60,0.044,4
7498,7.5,15000.0,48,0.5167,2
6615,5.75,4000.0,24,0.3764,1
13693,6.75,15000.0,0,0.3451,2
17089,15.75,14330.49,60,0.4321,4
11198,6.75,20183.89,60,0.2504,3
14139,5.75,19000.0,60,0.3784,1
13711,5.75,16000.0,60,0.1819,1
15948,6.75,3970.11,36,0.7376,2
18788,7.0,14664.17,60,0.3301,2
2811,7.5,30000.0,72,0.1818,1
930,5.5,29933.82,68,0.3524,2
6089,6.0,17000.0,36,0.542,1
15363,15.75,24118.35,60,0.1335,4
9187,14.75,5000.0,36,0.3369,4
9064,6.75,15000.0,0,0.152,1
12258,14.25,3000.0,24,0.3029,4
18582,6.75,18000.0,60,0.1487,4
13957,5.75,29870.82,60,0.2012,1
11052,6.0,10000.0,60,0.3665,1
16543,5.75,15000.0,60,0.0524,1
8177,6.75,5000.0,0,0.4831,2
12683,12.75,11885.28,36,0.3857,4
19769,6.0,9523.56,60,0.1367,1
8546,16.0,4446.29,24,0.1064,5
8492,9.25,1500.0,12,0.4324,3
9061,15.75,9070.88,60,0.2957,4
8353,10.5,6402.41,48,0.1235,3
1432,3.75,10800.0,60,0.8611,1
16293,7.0,10000.0,48,0.4222,2
7400,6.0,30000.0,60,0.5407,1
1229,3.75,10866.51,60,0.4081,1
13108,6.75,3000.0,0,0.1363,4
3094,2.75,14000.0,48,0.5661,1
8969,4.5,22666.0,60,0.2618,2
13520,6.0,15000.0,60,0.6392,1
15199,6.75,2000.0,0,0.5883,4
15091,10.0,9472.65,48,0.3891,3
15112,13.0,500.0,0,0.1127,5
815,7.75,22373.0,60,0.2624,2
4525,10.75,17433.08,60,0.3968,3
10181,15.75,19250.0,60,0.5099,4
2460,15.25,2500.0,24,0.2804,4
602,10.75,14364.22,60,0.1188,4
8055,6.0,15000.0,60,0.2248,1
14809,6.75,2000.0,0,0.2751,2
8312,2.75,10000.0,36,0.1687,1
1817,7.5,5000.0,36,0.1567,2
500,6.75,5000.0,0,0.4854,0
8713,13.75,500.0,12,0.2203,4
16239,13.0,1000.0,0,0.4375,1
18223,7.0,16312.61,46,0.2302,3
158,10.5,22472.14,60,0.3903,3
15540,10.5,7460.97,60,0.3508,3
5222,6.25,4000.0,48,0.2554,1
13129,15.0,11000.0,48,0.3296,4
2174,2.49,9458.69,12,0.3084,1
18879,4.0,40048.91,84,0.2111,1
9913,6.75,1000.0,0,0.1491,4
5518,6.25,10000.0,36,0.15,1
19335,14.2,4000.0,36,0.1865,4
18071,16.25,10000.0,48,0.1276,5
16825,7.75,21463.41,60,0.4603,4
14556,10.25,23000.0,60,0.3948,3
9941,7.0,13997.3,60,1.2306,1
9718,5.25,4000.0,24,0.2303,1
15412,8.0,20000.0,60,0.371,2
22271,6.75,5000.0,0,0.2673,1
12630,5.75,9500.0,36,0.3177,1
4898,8.25,20186.0,60,0.3211,2
15222,7.5,27710.0,72,0.4565,1
11939,14.25,3500.0,24,0.4065,4
15595,6.75,4000.0,36,0.5537,2
15435,6.0,7000.0,48,0.5477,1
18194,10.75,25000.0,72,0.3605,3
1385,8.75,40154.49,84,0.3407,3
2603,5.5,4000.0,24,0.5412,1
15375,6.25,5000.0,60,0.0685,0
21867,7.25,20000.0,60,0.2063,2
16761,10.25,10000.0,60,0.2619,3
16873,12.25,12290.48,60,0.1269,4
14330,10.5,8952.4,60,0.338,3
7385,8.25,17300.0,60,0.3443,2
9491,8.0,26800.28,60,0.4737,2
375,14.0,8224.87,48,0.1444,4
9287,5.75,20000.0,60,0.412,1
1983,3.0,22530.96,60,0.224,1
14132,7.0,18000.0,48,0.4751,2
4018,6.25,7000.0,36,0.4063,1
714,7.0,7500.0,60,0.3934,1
19624,10.5,25000.0,72,0.2916,3
21337,6.75,11000.0,0,0.2198,2
4068,10.75,17100.0,60,0.3916,3
12200,8.0,22624.93,60,0.3696,2
19189,5.75,8100.0,48,0.2516,1
18389,11.0,34355.94,72,0.2326,3
15074,6.0,5000.0,60,1.011,1
7102,8.5,10739.11,60,0.3281,2
19714,7.0,10600.0,60,0.4176,3
6295,4.5,32291.96,84,0.1358,1
8622,6.75,5000.0,0,0.3727,1
12931,7.75,25000.0,60,0.1587,2
6936,5.5,35615.34,72,0.3223,2
8122,6.0,10000.0,60,0.5159,1
9251,5.75,10000.0,60,0.5529,1
7666,7.5,18500.0,60,0.362,3
1212,6.0,32800.0,84,0.3914,2
10450,5.75,20000.0,60,0.1886,1
7996,7.0,30000.0,60,0.3795,1
3131,8.25,20000.0,60,0.437,2
6754,16.0,1500.0,18,0.3996,5
9298,7.75,11114.0,60,0.5419,2
21004,6.75,19999.77,0,0.3226,2
12593,14.5,2000.0,24,0.4578,4
9067,16.0,5000.0,48,0.029,5
21820,3.25,21578.05,60,0.4681,1
2572,7.0,50165.65,60,0.5697,1
3719,7.25,9061.61,36,0.5023,2
17156,13.0,500.0,0,0.3289,0
13465,3.25,18750.0,60,0.7121,1
517,7.25,33700.0,72,0.3057,1
22117,14.75,29100.0,72,0.1219,4
7928,6.0,5000.0,36,1.2205,1
764,10.0,3000.0,24,0.2488,3
9186,7.75,25911.98,60,0.2829,2
918,14.75,1000.0,12,0.1971,4
17641,6.75,5701.22,0,0.0284,0
13286,4.25,35603.29,84,0.1702,1
1986,6.75,5000.0,24,0.3902,2
3636,6.25,8000.0,48,0.1646,1
2430,7.0,28037.47,60,0.2706,1
2748,6.0,30038.1,72,0.4188,2
8424,10.75,12200.0,60,0.5913,3
10072,6.75,10000.0,60,0.2233,1
18638,6.75,2500.0,0,0.1716,4
2569,5.5,30000.0,60,0.2616,1
1595,17.8,16407.22,60,0.2399,4
12192,10.25,24813.24,60,0.4463,3
19614,6.5,33000.0,72,0.416,2
20725,3.25,30647.34,72,0.1361,2
5170,5.0,2150.0,12,1.3605,1
2287,16.5,23806.87,60,0.5377,4
11177,8.25,40000.0,72,0.503,2
22454,4.5,20000.0,60,0.1506,1
21701,6.75,30000.0,0,0.2038,1
13280,5.0,29272.91,72,0.2323,2
10356,3.25,45000.0,60,0.392,1
17260,7.25,33085.44,72,0.6135,1
2934,15.0,4000.0,24,0.2298,4
13509,10.25,15000.0,60,0.3238,3
7546,6.25,7000.0,36,0.2271,1
1217,9.75,5000.0,24,0.3386,3
17854,13.0,500.0,0,0.3463,5
1538,14.75,14266.54,60,0.111,4
7216,15.5,7500.0,36,0.0892,4
16981,6.0,21500.0,36,0.5101,1
6505,5.5,5000.0,24,0.2577,1
18641,7.75,35000.0,72,0.4873,2
6653,6.5,5000.0,48,0.4342,1
7984,11.5,40393.49,72,0.397,3
12773,7.75,20405.08,60,0.4847,2
19432,4.5,9000.0,60,0.7304,1
